"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000021913.8",1701.2199977224,-0.434545790488717,0.31456391301208,-1.38142289218036,0.167148971197637,0.410685879939956,"Ogdhl"
"ENSMUSG00000024515.13",2263.55302876116,-0.171550844412721,0.124169433307243,-1.38158675483553,0.16709862316885,0.410685879939956,"Smad4"
"ENSMUSG00000028992.13",85.0790723520061,-0.366887943301575,0.265554490020858,-1.38159194097136,0.167097029875821,0.410685879939956,"Nmnat1"
"ENSMUSG00000048332.13",4323.79205389179,-0.267936784553655,0.19393028241279,-1.38161395538701,0.167090266698552,0.410685879939956,"Lhfp"
"ENSMUSG00000049658.13",674.755247123278,0.299861146979205,0.217109375355792,1.38115245593518,0.167232089690026,0.410826220334592,"Bdp1"
"ENSMUSG00000027583.13",35.1335764418868,0.549714656851486,0.398082233117263,1.38090728779035,0.167307468875088,0.410840623891093,"Zbtb46"
"ENSMUSG00000042826.13",34.1265336081167,0.722893962483375,0.52344193718501,1.38103944512163,0.167266832725881,0.410840623891093,"Fgf11"
"ENSMUSG00000047417.18",1212.66355879984,0.256268442132319,0.185583468248483,1.38087969015211,0.167315955619213,0.410840623891093,"Rexo1"
"ENSMUSG00000024392.17",7307.04301081493,0.181232615632323,0.131268443543319,1.38062591998751,0.16739400943143,0.41096841874239,"Bag6"
"ENSMUSG00000020282.18",3469.04480028075,-0.301267092584074,0.218227536799114,-1.38051822883105,0.16742714099763,0.410985902579394,"Rhbdf1"
"ENSMUSG00000031015.8",2238.40040424181,-0.234969505500758,0.17025754096219,-1.38008280968265,0.167561149469315,0.411250966567979,"Swap70"
"ENSMUSG00000027951.16",1584.58853304608,-0.235304748386803,0.170563342955814,-1.37957397122405,0.167717856193491,0.411443851220828,"Adar"
"ENSMUSG00000038497.7",1846.3477879102,0.441088523943594,0.319721781875901,1.379601106173,0.167709496679546,0.411443851220828,"Tmco3"
"ENSMUSG00000075592.10",2657.83200030975,0.26275432397539,0.190441529327133,1.37971126835492,0.167675562026318,0.411443851220828,"Nynrin"
"ENSMUSG00000025869.11",465.173825789346,0.247892245803374,0.179724383516646,1.37929111761518,0.167805014062338,0.411529881607791,"Nop16"
"ENSMUSG00000027381.16",1184.41388718228,0.254405256119122,0.184444459121712,1.37930549570613,0.167800582809622,0.411529881607791,"Bcl2l11"
"ENSMUSG00000042348.10",497.415702102176,0.238340259686815,0.172835179617032,1.3790031648356,0.167893778113504,0.411683672869564,"Arl15"
"ENSMUSG00000030888.14",909.633011381974,0.185100872121918,0.134236849892544,1.37891251374038,0.167921729430139,0.41168832377434,"Rrp8"
"ENSMUSG00000004268.11",1213.69879891052,-0.260859408782562,0.189224174566197,-1.37857337404479,0.168026330596569,0.411753109453535,"Emg1"
"ENSMUSG00000015127.14",528.462665600074,0.195356179968469,0.141700073047201,1.37865969838558,0.167999700860797,0.411753109453535,"Unkl"
"ENSMUSG00000020940.13",4.18305627167265,1.52836722999392,1.10865403442914,1.37857905399758,0.168024578320806,0.411753109453535,"Efcab15"
"ENSMUSG00000051920.7",337.66380547183,-0.648389052554916,0.470495845664057,-1.37809729571529,0.168173250403468,0.412049237032904,"Rspo2"
"ENSMUSG00000031373.4",461.028851525788,-0.542444111062134,0.393665612049208,-1.37793115390106,0.168224545172189,0.412111013684613,"Car5b"
"ENSMUSG00000029478.16",4361.74184774077,0.348081136028377,0.252628974046899,1.37783537039484,0.168254122792565,0.412119577467883,"Ncor2"
"ENSMUSG00000067212.8",2196.0916212867,-0.52342573294926,0.37999227769778,-1.3774641319568,0.168368796845337,0.412336540445316,"H2-T23"
"ENSMUSG00000007035.15",44.9006549954671,0.573840018807425,0.416692823372094,1.3771295943223,0.168472184412009,0.412397983872062,"Msh5"
"ENSMUSG00000035875.15",4.90686729571639,1.34645955947226,0.977714464663372,1.37715008638626,0.168465850048955,0.412397983872062,"AI182371"
"ENSMUSG00000049044.16",11.7046407524,-0.948652064716364,0.688815071935207,-1.3772231522913,0.168443265883933,0.412397983872062,"Rapgef4"
"ENSMUSG00000030663.12",2973.5354065167,-0.180156833915648,0.130843958130121,-1.37688309410883,0.168548394837675,0.412520629930314,"1110004F10Rik"
"ENSMUSG00000034042.16",1449.83294982022,-0.222079967026724,0.161331298197129,-1.37654608565392,0.168652629543102,0.412711816541824,"Gpbp1l1"
"ENSMUSG00000114034.1",4.16158340476586,-1.62656571370619,1.18175697190457,-1.37639612236409,0.168699027843435,0.412761433718506,"Gm9267"
"ENSMUSG00000011267.8",47.9765933237678,-0.503641343792603,0.366026858963913,-1.37596826970083,0.168831457131427,0.412957562559393,"Zfp296"
"ENSMUSG00000019848.14",6.80387238773218,-1.18399773531346,0.860448158247228,-1.37602448673411,0.168814052341953,0.412957562559393,"Popdc3"
"ENSMUSG00000031284.16",2010.82583921408,0.456538115204318,0.331836229654944,1.37579346197082,0.168885586194632,0.413026024990154,"Pak3"
"ENSMUSG00000022708.16",1988.01579438547,0.756327200687823,0.549930338961201,1.37531455732466,0.169033945303817,0.413266222592545,"Zbtb20"
"ENSMUSG00000035711.5",10.7905651704091,1.14511005636899,0.832672163979833,1.37522317414315,0.16906226585901,0.413266222592545,"Dok3"
"ENSMUSG00000084846.1",35.9325735490658,-0.65026509226499,0.472825088978596,-1.37527620133209,0.169045831773273,0.413266222592545,"A730011C13Rik"
"ENSMUSG00000027030.15",502.046450471413,0.459684642220638,0.334297862694832,1.37507502595153,0.169108186016974,0.413282766397554,"Stk39"
"ENSMUSG00000029559.15",1296.91259924842,0.304778620676747,0.221651926922324,1.37503257882145,0.169121344695056,0.413282766397554,"2210016L21Rik"
"ENSMUSG00000029600.10",265.637290256955,0.277370381060072,0.201744637342788,1.37485875566936,0.169175238162325,0.413350539385015,"Rita1"
"ENSMUSG00000041343.19",121.792657929342,0.361100590005686,0.262736068298707,1.37438529983309,0.169322097381253,0.413645402090473,"Ankrd42"
"ENSMUSG00000082062.1",4.47697200597983,-1.71384990148986,1.24718436092533,-1.37417526645242,0.169387277335686,0.413740666127867,"Ftl2-ps"
"ENSMUSG00000037458.15",3978.13702296359,-0.16761292756513,0.122004118959262,-1.37383007225433,0.169494442810746,0.413862265353774,"Azin1"
"ENSMUSG00000051498.7",36.6239162004234,0.522096104916644,0.380055059362765,1.37373807308877,0.169523012513598,0.413862265353774,"Tlr6"
"ENSMUSG00000055204.15",6527.24469188122,0.242927548956799,0.176844675218781,1.37367748650767,0.169541829228212,0.413862265353774,"Ankrd17"
"ENSMUSG00000071660.10",2063.17134348508,-0.16944787480656,0.123336557865504,-1.37386576809886,0.169483358686063,0.413862265353774,"Ttc9c"
"ENSMUSG00000023572.16",1019.69388459133,-0.219128661132952,0.159531149915453,-1.3735791489567,0.169572373807363,0.413872888249946,"Ccndbp1"
"ENSMUSG00000031266.7",1259.61285406529,-0.71748294264865,0.522461508774889,-1.37327426154524,0.169667100967329,0.414013179256865,"Gla"
"ENSMUSG00000037953.7",5.21511305663964,1.40966794455393,1.02653785092148,1.37322549118723,0.169682257380385,0.414013179256865,"A4gnt"
"ENSMUSG00000097990.1",4.81143783303498,-1.53144516543728,1.11541941367698,-1.37297696871607,0.169759506724432,0.414137712791841,"Gm19557"
"ENSMUSG00000000605.9",2131.92496119038,0.23375617835622,0.170332126846849,1.37235519031825,0.169952892365271,0.41454548506694,"Clcn4"
"ENSMUSG00000032305.15",620.126385014854,0.343999971867513,0.250791910160236,1.37165497741823,0.170170870361285,0.415013107358954,"Fam219b"
"ENSMUSG00000006342.15",6.57907001630775,1.61732413338364,1.17965024750145,1.37102004327911,0.170368707993329,0.415431474537437,"Susd2"
"ENSMUSG00000020706.13",1965.08048213892,-0.208464943953527,0.152105142207083,-1.37053186321415,0.170520936027653,0.415614339052383,"Ftsj3"
"ENSMUSG00000031642.9",390.198793464234,0.234181419350614,0.170883295764754,1.37041726812783,0.170556684706276,0.415614339052383,"Sh3rf1"
"ENSMUSG00000033436.13",5669.71585979021,-0.197024068352729,0.14376830593044,-1.3704276966862,0.170553431217803,0.415614339052383,"Armcx2"
"ENSMUSG00000036202.16",1519.39685381335,-0.310248987681484,0.22639997486155,-1.37035787159963,0.17057521604675,0.415614339052383,"Rif1"
"ENSMUSG00000048154.17",2152.41448277692,-0.368422736384806,0.268848480681098,-1.37037313899431,0.170570452572314,0.415614339052383,"Kmt2d"
"ENSMUSG00000042870.15",594.331617373843,0.485490454983318,0.35439152037395,1.36992683817895,0.170709740938016,0.41579087515464,"Tom1"
"ENSMUSG00000056271.13",4.28955651166212,1.53910253244123,1.12348141572344,1.36994035762501,0.17070552033204,0.41579087515464,"Lman1l"
"ENSMUSG00000084771.8",7.31799248168716,-1.21531087935751,0.887170604679224,-1.36987279892681,0.170726612113367,0.41579087515464,"A230072E10Rik"
"ENSMUSG00000017843.14",3211.66100852961,-0.155533522949342,0.113585330885968,-1.36930994289647,0.170902411285121,0.415834462691129,"Ppp2r5c"
"ENSMUSG00000027939.11",30.9366161050322,-0.758594863038579,0.553948014573537,-1.36943330977112,0.170863867997673,0.415834462691129,"Nup210l"
"ENSMUSG00000044617.8",503.406303898879,0.383585653101454,0.280080654567543,1.36955425819654,0.170826086622751,0.415834462691129,"Zbtb39"
"ENSMUSG00000045679.14",1202.7191338833,-0.247044585809773,0.18037139694867,-1.36964391244403,0.170798084833837,0.415834462691129,"Pqlc3"
"ENSMUSG00000053821.4",79.8954987611523,-0.402566402240708,0.293986523125954,-1.36933624698243,0.1708941926014,0.415834462691129,"Gm9922"
"ENSMUSG00000078713.8",1001.84196233882,-0.262144657787492,0.191403233736945,-1.36959367231889,0.170813775952192,0.415834462691129,"Tomm5"
"ENSMUSG00000036748.16",3971.59142542096,-0.386209752470184,0.282145547063904,-1.36883164199898,0.171051907528623,0.41600603214711,"Cuedc2"
"ENSMUSG00000072809.2",22.1909187684887,-0.699830175152984,0.511239980038628,-1.36888780705317,0.171034347680717,0.41600603214711,"9330160F10Rik"
"ENSMUSG00000085501.1",13.9713886281947,-0.825912016537575,0.603305668723462,-1.36897771619671,0.171006240647459,0.41600603214711,"Gm11772"
"ENSMUSG00000022682.8",1830.10114013189,0.23451229755559,0.171345574094,1.36865103633746,0.171108382536997,0.41607934017653,"Rrn3"
"ENSMUSG00000007682.6",3962.7629008232,-2.22355646896322,1.6250908913271,-1.36826591105153,0.171228857030095,0.416201846252873,"Dio2"
"ENSMUSG00000021236.16",509.5041720162,0.221111199000165,0.161591084201289,1.36833786401689,0.171206343954758,0.416201846252873,"Entpd5"
"ENSMUSG00000063320.11",175.75629337424,-0.281816759831109,0.205970661678841,-1.36823738649988,0.171237782576415,0.416201846252873,"1190007I07Rik"
"ENSMUSG00000055371.17",1461.35727941457,0.169586769503484,0.123988026205958,1.36776731344833,0.171384922140522,0.416495409834264,"Stam2"
"ENSMUSG00000003865.16",1835.91538939756,-0.280469153692174,0.205102881063161,-1.3674559432727,0.171482437543769,0.416540199174343,"Gys1"
"ENSMUSG00000031099.16",20.0775771040208,0.712601768659457,0.521061911080028,1.36759520031394,0.171438819670824,0.416540199174343,"Smarca1"
"ENSMUSG00000035762.11",292.406515570378,-0.33976683067202,0.248451978461249,-1.36753521858154,0.171457606036982,0.416540199174343,"Tmem161b"
"ENSMUSG00000003623.4",1497.68160142615,0.203134965195378,0.14856958819157,1.36727151005797,0.171540218213516,0.416540979677289,"Crot"
"ENSMUSG00000025236.11",734.059177333421,0.358450940840609,0.26217838430866,1.36720249377465,0.171561843917461,0.416540979677289,"Adpgk"
"ENSMUSG00000026781.17",1792.23910333384,-0.179587668160054,0.131342422203092,-1.36732416798558,0.171523719642757,0.416540979677289,"Acbd5"
"ENSMUSG00000010051.15",81.5218601663497,0.51734683036981,0.378427570678425,1.36709603225351,0.171595206790968,0.416557975496095,"Hyal1"
"ENSMUSG00000110679.1",6.38273668752717,-1.25818821503061,0.92070689372665,-1.36654588295518,0.171767689774623,0.416912636886148,"Rpl10-ps5"
"ENSMUSG00000014959.12",3637.71804718097,0.286896457229038,0.209991777372744,1.36622710097732,0.171867693760351,0.417027246484537,"Gorasp2"
"ENSMUSG00000022538.20",1031.33719069681,0.223648685677655,0.163688648910638,1.3663054045962,0.171843125368541,0.417027246484537,"Lsg1"
"ENSMUSG00000038538.17",1303.40155609013,0.220300362154019,0.161261824568393,1.36610361902849,0.171906442558294,0.41705722383903,"Ubn2"
"ENSMUSG00000028270.12",2257.87969224833,-0.418302087550077,0.306260997783574,-1.36583531882071,0.171990658049618,0.417073544233706,"Gbp2"
"ENSMUSG00000059033.7",11.1066489178862,-0.973354857345245,0.712621953427819,-1.36587829306024,0.171977166991616,0.417073544233706,"Rpl18a-ps1"
"ENSMUSG00000095677.2",191.635171988958,-0.50618262925011,0.370604439973031,-1.36582991096098,0.171992355814621,0.417073544233706,"Dynlt1f"
"ENSMUSG00000084850.1",10.0952991302507,1.18628495634236,0.868686280840289,1.3656080250224,0.172062026382433,0.417178468446958,"Gm12092"
"ENSMUSG00000007867.9",642.700972339338,-0.248603713651241,0.18206152885006,-1.36549283762185,0.172098202712148,0.417202163402063,"Ift43"
"ENSMUSG00000116518.1",19.8932380297186,-0.712777219861342,0.522039956498565,-1.36536908906761,0.172137074141177,0.417232383571826,"Gm49494"
"ENSMUSG00000033545.14",1137.43652465381,0.214443007936713,0.157087051845155,1.36512211170717,0.172214673374645,0.417356449998889,"Znrf1"
"ENSMUSG00000020134.13",461.011164717746,-0.243135712070194,0.178196675039615,-1.36442339351249,0.172434349397535,0.417824743878309,"Peli1"
"ENSMUSG00000086118.1",5.94532425566639,-1.35779309349971,0.995550522314912,-1.36386156509917,0.172611139434331,0.418188993284554,"Gm14169"
"ENSMUSG00000030879.10",1471.79067935055,-0.231534637023372,0.169829642402504,-1.36333465552865,0.172777064735636,0.418448951173975,"Mrpl17"
"ENSMUSG00000034908.16",3155.62562099051,0.176840894761755,0.129703973432499,1.3634192544902,0.172750416251233,0.418448951173975,"Sidt2"
"ENSMUSG00000069255.13",296.876230375945,0.321807353354494,0.23605572859552,1.36326856064531,0.172797886615416,0.418448951173975,"Dusp22"
"ENSMUSG00000029229.8",1326.64483489423,0.361863571109922,0.265491263426271,1.36299615452474,0.172883722553787,0.418499611516829,"Chic2"
"ENSMUSG00000037536.14",595.03148253483,0.190193942333831,0.139563001605021,1.36278197048313,0.172951234934808,0.418499611516829,"Fbxo34"
"ENSMUSG00000063714.15",237.999150424594,-0.258028771261153,0.189328868217118,-1.36286015804654,0.1729265873573,0.418499611516829,"Sp3os"
"ENSMUSG00000076281.1",84.3746496301986,-0.784447445416572,0.575616471693437,-1.36279534028754,0.172947020097679,0.418499611516829,"Gm24270"
"ENSMUSG00000081669.1",13.2735658677912,-0.805729978348173,0.59118876915565,-1.36289797842225,0.172914665935089,0.418499611516829,"Npm3-ps1"
"ENSMUSG00000028873.16",550.65721846509,-0.633873885348543,0.465296589979053,-1.36230073247921,0.17310299657703,0.418761801271285,"Cdca8"
"ENSMUSG00000042992.15",444.320365187595,0.274973247606009,0.201849255025861,1.3622703119255,0.173112593247518,0.418761801271285,"Borcs5"
"ENSMUSG00000039632.13",22.4765053675924,0.657587143979928,0.482801267431349,1.36202447743871,0.173190160425896,0.418821200625893,"Ccdc151"
"ENSMUSG00000098090.8",162.83757014297,-0.769263000111326,0.564765547875846,-1.3620926471252,0.173168648512987,0.418821200625893,"2700099C18Rik"
"ENSMUSG00000030410.16",1574.70919834257,-0.178247874528776,0.130935127367518,-1.36134495083552,0.173404703904949,0.419275857138806,"Dmwd"
"ENSMUSG00000035078.6",1173.32372217639,0.282984223982366,0.207906673958113,1.36111178441236,0.173478366104835,0.419389789293527,"Mtmr9"
"ENSMUSG00000028036.6",4075.70336771742,1.1913656788923,0.87552012277311,1.36075190952641,0.173592104079832,0.419408078985539,"Ptgfr"
"ENSMUSG00000040054.17",2708.22248003251,0.221478594560427,0.162746549974346,1.36088042785139,0.173551479641027,0.419408078985539,"Baz2a"
"ENSMUSG00000083044.1",18.7043962389565,-0.847790772282826,0.623016663499903,-1.36078346206699,0.173582129713736,0.419408078985539,"Gm12416"
"ENSMUSG00000098488.7",17.5396012199781,-0.792165958186948,0.58207723726685,-1.36092928475708,0.173536037914392,0.419408078985539,"Pla2g4b"
"ENSMUSG00000023988.8",755.850249106683,0.293008021026923,0.215376189122738,1.36044760667552,0.173688322058177,0.419512255707926,"Bysl"
"ENSMUSG00000028187.10",738.92130635825,-0.223695489014118,0.164422347813676,-1.36049321754979,0.17367389774879,0.419512255707926,"Rpf1"
"ENSMUSG00000028729.15",1020.02563932448,-0.244117279457517,0.179466357181908,-1.36023978694836,0.173754055786977,0.419606883003214,"Ebna1bp2"
"ENSMUSG00000031389.17",15.7116236411746,0.851467974653721,0.626259725068027,1.35960838701743,0.173953882662045,0.420025259771236,"Arhgap4"
"ENSMUSG00000021775.11",1863.61859156709,0.307646840402417,0.226367752851962,1.35905771262221,0.174128301441865,0.420058173515629,"Nr1d2"
"ENSMUSG00000026031.15",2098.09285831753,0.307859075386817,0.226477103980192,1.35933862618511,0.174039309499092,0.420058173515629,"Cflar"
"ENSMUSG00000026939.12",48.9405312889254,0.968822758303003,0.712930155094362,1.35893081724783,0.174168512372498,0.420058173515629,"Tmem141"
"ENSMUSG00000029390.13",3469.83798436072,0.195983646849138,0.144249620561581,1.35864237345062,0.174259940978099,0.420058173515629,"Tmed2"
"ENSMUSG00000029621.14",3876.68561663283,-0.183288025919891,0.134899896842202,-1.35869656100842,0.174242762306205,0.420058173515629,"Arpc1a"
"ENSMUSG00000033819.16",900.60783165218,-0.217923445060655,0.160338296715826,-1.35914781137341,0.174099754928831,0.420058173515629,"Ppp1r16a"
"ENSMUSG00000037104.9",4405.71709277747,-0.222801856612517,0.163959149801973,-1.35888638652746,0.174182593331843,0.420058173515629,"Socs5"
"ENSMUSG00000048106.6",701.378964410791,0.220048738166302,0.161942529929587,1.35880758601203,0.174207568838712,0.420058173515629,"4632415L05Rik"
"ENSMUSG00000051977.16",31.6571500188597,0.541084441515666,0.398204269488219,1.35881125084641,0.174206407224879,0.420058173515629,"Prdm9"
"ENSMUSG00000100811.1",28.783272438465,0.571924881975372,0.420802564286645,1.35912879462822,0.174105779824126,0.420058173515629,"Gm29083"
"ENSMUSG00000109599.1",11.4639740898015,0.898997992307424,0.661413407173133,1.359207392166,0.174080879518749,0.420058173515629,"Gm31812"
"ENSMUSG00000097858.2",7.96017485433602,1.2532244460875,0.923049788751239,1.35769972688357,0.174558983505057,0.420714841117053,"9530052C20Rik"
"ENSMUSG00000047370.5",5.1377193773322,-1.45267063334484,1.07033653995311,-1.35720923197528,0.174714738187684,0.42096181428844,"Gm7367"
"ENSMUSG00000066800.11",110.567077056438,0.521606243167756,0.384302345306637,1.35728092617172,0.1746919655128,0.42096181428844,"Rnasel"
"ENSMUSG00000061979.8",528.471688678354,0.224349160724719,0.165313529691842,1.35711312403119,0.17474526902992,0.420971184013077,"Rcc1l"
"ENSMUSG00000105139.1",149.112518969736,-0.338949852313329,0.249835558514536,-1.3566917949096,0.174879160667909,0.42122951489537,"Gm19391"
"ENSMUSG00000018796.13",812.596608336911,-0.225344817226019,0.166225161610614,-1.3556600880551,0.175207343852609,0.421827097396781,"Acsl1"
"ENSMUSG00000031358.17",1527.99452196451,-0.223182677218806,0.164617492394922,-1.3557652590369,0.175173868224833,0.421827097396781,"Msl3"
"ENSMUSG00000034731.11",145.002924748141,0.367804890099659,0.271300762577219,1.3557090168332,0.17519176936638,0.421827097396781,"Dgkh"
"ENSMUSG00000038014.7",12177.3704034155,0.27162359501276,0.200385526679804,1.35550505824099,0.175256698110389,0.421881640286755,"Fam120a"
"ENSMUSG00000056458.16",68.3667355720637,0.519963734351117,0.383621035350877,1.35540986138973,0.175287009485289,0.421890333111509,"Mok"
"ENSMUSG00000047591.5",137.218105722015,-0.334336628826211,0.246784840420885,-1.35476971865861,0.175490937214191,0.422316828955443,"Mafa"
"ENSMUSG00000075389.3",150.051748422372,-0.31822190577625,0.234965623479131,-1.35433388537585,0.175629880127482,0.422586833545658,"2810410L24Rik"
"ENSMUSG00000020644.9",574.231798112994,-0.607085677320149,0.448391231529269,-1.3539196010806,0.175762029312851,0.422840411871553,"Id2"
"ENSMUSG00000001632.16",1135.60548291917,0.19201800440372,0.141848731594995,1.35368150454788,0.17583801134339,0.422894431847322,"Brpf1"
"ENSMUSG00000055897.13",1059.58966906442,0.281943262571721,0.208272853073967,1.3537206525499,0.1758255166412,0.422894431847322,"Ppp4r1l-ps"
"ENSMUSG00000000340.10",597.644351874138,0.343644098411265,0.253912009457645,1.35339836483232,0.175928399562841,0.422983055613581,"Dbt"
"ENSMUSG00000039670.2",146.800853203649,-0.304777334931313,0.225184901364755,-1.35345368665563,0.175910736155645,0.422983055613581,"Oxld1"
"ENSMUSG00000047045.17",2032.65208088776,-0.187275212468517,0.138391624863996,-1.35322648789305,0.175983285663349,0.422986294001608,"Tmem164"
"ENSMUSG00000069972.6",9.94716384163521,-0.896840457216255,0.662706358164886,-1.35329991355404,0.17595983681268,0.422986294001608,"Rps13-ps2"
"ENSMUSG00000031026.15",10.9610116272945,1.17943619747097,0.871687752225398,1.35304894953485,0.17603999305087,0.423058240334114,"Trim66"
"ENSMUSG00000024066.9",7768.69300761683,-0.436237261090576,0.322458515674292,-1.35284769942689,0.176104290664478,0.423148402796444,"Xdh"
"ENSMUSG00000030763.7",772.745342907704,-0.25066892999935,0.185342782492413,-1.3524612430463,0.176227809121865,0.423380813734923,"Lcmt1"
"ENSMUSG00000002409.18",570.573795479712,-0.251919482576107,0.186291106373106,-1.35228936840151,0.17628276411625,0.423384094208978,"Dyrk1b"
"ENSMUSG00000020647.10",1000.58033948299,0.299879075905989,0.221743035170305,1.35237201779832,0.176256336302098,0.423384094208978,"Ncoa1"
"ENSMUSG00000022621.16",335.412218634453,-0.235067803928249,0.173900746172344,-1.35173545313765,0.176459959254313,0.423616502002037,"Rabl2"
"ENSMUSG00000028600.15",248.674525112151,0.850900952745819,0.629451245597972,1.35181391521034,0.176434851503227,0.423616502002037,"Podn"
"ENSMUSG00000054945.4",59.0272013447404,-0.414048354088075,0.306285947247604,-1.35183594875593,0.17642780127904,0.423616502002037,"Gm9958"
"ENSMUSG00000064254.6",257.875409180381,-0.316998452582139,0.23459876478424,-1.35123666517887,0.176619632968228,0.423935412506603,"Ethe1"
"ENSMUSG00000090386.10",290.632519211211,0.664734848130747,0.49206777170567,1.35090100663686,0.176727145729579,0.424129044604051,"Mir99ahg"
"ENSMUSG00000069814.6",10.5129478909629,-0.96550223746835,0.714965679591762,-1.35041760049187,0.176882068317351,0.424359890125012,"Ccdc92b"
"ENSMUSG00000087478.1",4.20282566729174,1.53658305584929,1.13791508585128,1.3503494900059,0.176903904579043,0.424359890125012,"4930506C21Rik"
"ENSMUSG00000112237.1",148.245894322963,0.397637599308719,0.294439029771001,1.35049215322432,0.176858168969945,0.424359890125012,"D630033A02Rik"
"ENSMUSG00000001156.9",249.086942052074,0.272575313920659,0.201896057450488,1.35007744758713,0.176991141570046,0.424504709767502,"Mxd1"
"ENSMUSG00000031072.14",514.287147740632,-0.221634294404776,0.164193181095172,-1.34983860429812,0.177067758874333,0.42462401851166,"LTO1"
"ENSMUSG00000017009.3",6013.18111742287,-0.328542153419222,0.243585941059429,-1.34877305311748,0.177409872548093,0.42537987801706,"Sdc4"
"ENSMUSG00000032306.14",342.206857764448,0.25798011907881,0.19135921365332,1.34814579425574,0.177611494932779,0.425728535726053,"Mpi"
"ENSMUSG00000045996.12",440.188810184243,-0.35576499459549,0.263895180725291,-1.3481299416598,0.17761659270722,0.425728535726053,"Polr2k"
"ENSMUSG00000067873.11",1708.13139616982,-0.226595126959819,0.168099087538424,-1.34798546665534,0.177663057058262,0.425728535726053,"Htatsf1"
"ENSMUSG00000075415.13",3850.88518296438,-0.204988913521727,0.152065990737806,-1.34802602822068,0.177650011211183,0.425728535726053,"Fnbp1"
"ENSMUSG00000020407.13",13.8585494634195,1.05631034754927,0.783712781350367,1.3478284043412,0.177713579858626,0.425785030378491,"Upp1"
"ENSMUSG00000067928.6",640.611000449116,-0.280443385338943,0.208085801039702,-1.34772956125649,0.177745380553605,0.425796658297075,"Zfp760"
"ENSMUSG00000074916.5",1515.50868908243,0.247763181339162,0.183881352819252,1.34740786676017,0.177848908362064,0.425980082011364,"Chst14"
"ENSMUSG00000024339.12",3120.11410590801,-0.288315042861969,0.214009683969152,-1.34720559142327,0.177914027648297,0.426071468758827,"Tap2"
"ENSMUSG00000024477.4",933.323587642338,0.325813524170489,0.241861406733302,1.34710836495614,0.17794533445861,0.426072204736551,"Pggt1b"
"ENSMUSG00000085227.1",87.0112176551997,-0.334180294061452,0.248085430610208,-1.347037160705,0.177968264746613,0.426072204736551,"6330418K02Rik"
"ENSMUSG00000005357.9",31.5483804384778,0.56004263372621,0.415884448306186,1.34663038256696,0.178099303875212,0.426160885011139,"Slc1a6"
"ENSMUSG00000047649.9",656.568928180873,-0.23346471461007,0.173365012526963,-1.34666569227029,0.178087926394939,0.426160885011139,"Cd3eap"
"ENSMUSG00000059475.13",594.225064285687,0.227489666667074,0.16891493491007,1.34677059070111,0.178054129250059,0.426160885011139,"Zfp426"
"ENSMUSG00000106927.1",5.79154908629,-1.21841339757183,0.904815752772366,-1.34658729563295,0.178113188064905,0.426160885011139,"Gm43598"
"ENSMUSG00000019762.4",6.4633135328584,1.46185900851819,1.08574829036449,1.34640691723074,0.178171321344502,0.426235435058968,"Iyd"
"ENSMUSG00000049562.6",484.732876834404,-0.234391339214143,0.174164064297385,-1.34580770240823,0.178364540754738,0.426633077273026,"Ap5b1"
"ENSMUSG00000063800.5",778.182276705674,-0.197651827347715,0.146884194683359,-1.34563032989217,0.178421765187002,0.426705359727534,"Prpf38a"
"ENSMUSG00000020128.15",1231.49780668378,-0.224722617704819,0.167057676342305,-1.34517983624025,0.178567166154804,0.426986863455419,"Vps54"
"ENSMUSG00000056260.15",960.082446584887,0.236053177027686,0.175491405476602,1.3450982194063,0.178593518168272,0.426986863455419,"Lrif1"
"ENSMUSG00000110239.1",17.6955090863122,-0.705318853141832,0.524480410818007,-1.34479541770069,0.178691310467351,0.427156035808565,"Gm45620"
"ENSMUSG00000105135.1",66.9013301878497,0.453338666330102,0.337142773290895,1.3446489210046,0.178738637075033,0.427204538560368,"Gm43667"
"ENSMUSG00000030742.7",6.08139581183836,1.31002157257923,0.974691918397519,1.34403655950387,0.178936564961369,0.427604035340338,"Lat"
"ENSMUSG00000041431.16",1085.68098019631,-0.686652319938301,0.510991111106639,-1.34376568400816,0.179024169501729,0.427604035340338,"Ccnb1"
"ENSMUSG00000045657.3",8.17498011722412,1.02930351062868,0.766014191449592,1.34371336995839,0.179041092197436,0.427604035340338,"Pcdhb10"
"ENSMUSG00000116656.1",5.40755783208154,1.79559492695377,1.33622309070217,1.34378378838687,0.179018313323547,0.427604035340338,"Gm49708"
"ENSMUSG00000117648.1",13.386336856488,-0.906376298748733,0.67452581368811,-1.34372366535972,0.179037761718086,0.427604035340338,"Gm32282"
"ENSMUSG00000019039.14",751.3744797085,0.202178365904291,0.150515317546346,1.34324113452465,0.179193906083918,0.427904323716485,"Dalrd3"
"ENSMUSG00000016252.7",3185.92459730117,-0.212344132069883,0.158096136494739,-1.34313296186684,0.179228924060928,0.427923274265143,"Atp5e"
"ENSMUSG00000025779.10",166.507416766344,-0.421198691877252,0.313617074645394,-1.34303494908082,0.179260657447529,0.427934378052334,"Ly96"
"ENSMUSG00000021037.7",2372.26214703918,-0.187383597870887,0.139584165856343,-1.34244164960471,0.179452837917654,0.428328442890764,"Ahsa1"
